text,label
"കഥ ദുർബലമാണ്, അത് പ്രേക്ഷകരെ ആകർഷിക്കുന്നതിൽ പരാജയപ്പെടുന്നു.",0
"ദൃശ്യങ്ങൾ പര്യാപ്തമായിരുന്നെങ്കിലും, കഥ അവികസിതമായി അനുഭവപ്പെടുകയും എനിക്ക് അതൃപ്തി തോന്നുകയും ചെയ്തു",0
"കാസ്റ്റിംഗും സംശയാസ്പദമാണ്, പ്രധാന അഭിനേതാക്കൾ ബോധ്യപ്പെടുത്തുന്ന പ്രകടനം കാഴ്ചവയ്ക്കുന്നതിൽ പരാജയപ്പെട്ടു.കഥ പ്രവചിക്കാവുന്നതും പ്രേക്ഷകരെ ഇടപഴകുന്നതിൽ പരാജയപ്പെടുന്നതും തിരക്കഥ മങ്ങിയതുമാണ്.",0
"ഈ ഷോയ്ക്ക് ഒരു അവസരം നൽകാൻ ഞാൻ ശ്രമിച്ചു, പക്ഷേ അത് എനിക്ക് നന്നായി യോജിക്കുന്നില്ല. പ്രകടനങ്ങൾ മികച്ചതാണെങ്കിലും എഴുത്ത് അങ്ങനെയല്ല. രണ്ട് മുതിർന്ന രണ്ടാനച്ഛൻമാരായ ഡെറക്കും കേസിയും ഒരുപോലെ ശല്യപ്പെടുത്തുന്നവരാണ് മൊത്തത്തിൽ, ഇത് തംബ്സ്ഡൗൺ ഗ്രേഡ് ചെയ്യുന്നുവെന്ന് ഞാൻ കരുതുന്നു.",0
പതിയെ തുടങ്ങി പിന്നീടങ്ങോട്ട് കാണികളുടെ നെഞ്ചിടിപ്പിക്കുന്ന ഉദ്യോഗജനകമായ സംഭവവികാസങ്ങൾ വളരെ കൃത്യമായി ചേർത്തുവച്ച മികച്ചൊരു ദൃശ്യവിഷ്കാരം. മലയാള സിനിമയിൽ മുൻമാതൃകകളില്ലാതെ ത്രില്ലറുകൾ നിർമിക്കുന്ന മികച്ച ക്രാഫ്റ്റമാൻ താൻ തന്നെയെന്ന് ഒരിക്കൽകൂടി ജീത്തു ജോസഫ് ഉറപ്പിക്കുന്നു. എന്നാലും ഭയങ്കര മോശം ബാക്ക്ഗ്രൗണ്ട് മ്യൂസിക് ആയിരുന്നു.,1
രാജീവ് കുമാറിന്റെ സംവിധാനത്തിന് മടുപ്പ് അനുഭവപ്പെടുകയും കഥയ്ക്ക് ആഴം കൂട്ടുന്നതിൽ പരാജയപ്പെടുകയും ചെയ്യുന്നു,0
"എന്റെ പ്രിയപ്പെട്ട സിനിമ. ശരിക്കും എന്തൊരു നല്ല കഥയായിരുന്നു ഇത്. അതിന്റെ ഒരു പകർപ്പ് വാങ്ങാൻ ഞാൻ ആഗ്രഹിക്കുന്നു, പക്ഷേ ഇത് സാധ്യമല്ലെന്ന് തോന്നുന്നു.",1
ചുരുളി എന്ന മലയാള സിനിമ ലിജോ ജോസ് പെല്ലിശ്ശേരി എന്ന സംവിധായകന്റെ ഒരു സിനിമയായിരുന്നു. മലയാളത്തിൽ ഏറെ വിവാദം സൃഷ്ടിച്ച ഒരു സിനിമ കൂടിയാണ് ചുരുളി. സിനിമയിലെ കഥാപാത്രങ്ങളുടെ തിരഞ്ഞെടുപ്പ് മികച്ചതായിരുന്നു എങ്കിലും സിനിമയിലുടനീളം ഉള്ള തെറിവിളി കാരണം ചുരുളി ഒരു മുഴുനീള മുതിർന്നവരുടെ സിനിമയാണ്. പക്ഷെ സംവിധാനം വളരെ ദുർബലം ആയിട്ടാണ് തോന്നിയെ. സംവിധായകൻ വളരാൻ ഇനിയും ഒരുപാട് പഠിക്കാൻ ഇരിക്കുന്നു.,0
കലാസംവിധാനത്തേക്കാൾ അസിമോവിലെ ഈ മോശം റെൻഡറിംഗിന്റെ വീണ്ടെടുക്കൽ ഫീച്ചറുകളൊന്നും എനിക്ക് ശരിക്കും ചിന്തിക്കാനാവുന്നില്ല. വിൽ സ്മിത്തിന്റെ മോശം പ്രകടനം. ഇത് കാണാൻ ചിരിക്കുക മാത്രമല്ല വേദനാജനകവുമായിരുന്നു. നടപടി പോലും വിരസമായിരുന്നു.,0
"കഥ മന്ദഗതിയിലായതിനാൽ പ്രേക്ഷകരെ ആകർഷിക്കുന്നതിൽ പരാജയപ്പെടുന്നു. ബിമൽ റോയിയുടെ സംവിധാനം സാധാരണ നിലവാരം പുലർത്തിയില്ല, തിരക്കഥ ദുർബലമാണ്.",0
പടത്തിന് പുതുമ ഒന്നും ഇല്ല ആവറേജ് മൂവി,1
"ബിജിഎം ഒറിജിനൽ മ്യൂസിക് ഒരു ആർപ്പുവിളി അർഹിക്കുന്നു, കൂടാതെ ഗുണ്ടാ സിനിമകളിൽ പലപ്പോഴും കാണപ്പെടുന്ന ചരക്ക് കടത്ത്, ബാർഡാൻസ് രംഗങ്ങൾ മുതലായവ പോലുള്ള ക്ലീഷെ രംഗങ്ങൾ ഉണ്ടായിരുന്നുവെങ്കിലും സിനിമയുടെ മറ്റൊരു വലിയ പോസിറ്റീവ് തികച്ചും ആകർഷകമായ തിരക്കഥയായിരുന്നു. കിടിലം എഡിറ്റിംഗ് ആയിരുന്നു, അത് പറയാതെ വയ്യ. ഇജ്ജാതി മിക്സിങ് ആയിരുന്നു ഓരോ സീനുകളും.",1
ഐ വി ശശി സംവിധാനം ചെയ്ത മാസ്റ്റർപീസ് ആണ് ആവനാഴി. ഒരു വലിയ കൊലപാതക കേസ് അന്വേഷിക്കുന്ന മമ്മൂട്ടി അവതരിപ്പിക്കുന്ന ഒരു പോലീസ് ഓഫീസറെയാണ് ചിത്രം പിന്തുടരുന്നത്.പശ്ചാത്തല സംഗീതവും സംഗീത സംവിധാനവും ഗാനങ്ങളും വളരെ മോശമായിരുന്നു,1
"എങ്ങനെയോ, നിരവധി കൊലപാതകങ്ങൾ ഉണ്ടായിട്ടും, ഒരു ഫേസർ ഉപയോഗിച്ച് ഏത് നിമിഷവും എല്ലാം നരകത്തിലേക്ക് പോകാം എന്ന ബോധമുണ്ടായിട്ടും, എല്ലാവരെയും തൃപ്തിപ്പെടുത്തുന്ന ഒരു കരാർ ബ്രോക്കർ ചെയ്യാൻ കിർക്കും സ്പോക്കും കൈകാര്യം ചെയ്യുന്നു. 23ാം നൂറ്റാണ്ടിൽ ആളുകളും സിലിക്കേറ്റുകളും കൂടുതൽ ന്യായയുക്തമാണെന്ന് ഞാൻ ഊഹിക്കുന്നു. അടിപൊളി സിനിമ. തിരക്കഥ ഒരു രക്ഷയും ഇല്ല",1
"കഥയ്ക്ക് യഥാർത്ഥ ആഴം ഇല്ലായിരുന്നു, അഭിനേതാക്കൾ വെറും ചലനങ്ങളിലൂടെ കടന്നുപോകുന്നതുപോലെ തോന്നി. നിങ്ങളുടെ പണം ഇതിനായി പാഴാക്കാൻ ഞാൻ ശുപാർശ ചെയ്യുന്നില്ല",1
ഒരു സിനിമയ്ക്ക് പരിധിയിൽ കൂടുതൽ പണം മുടക്കുകയും ഒരു തരി പോലും അതിനോട് നീതി പുലർത്താത്ത സിനിമ. മോഹൻലാൽ എന്ന നടന്റെ കഴിവ് ഒരു തരത്തിൽ പോലും സംവിധായകൻ ഉപയോഗിച്ചിട്ടില്ല എന്നു പറയാം. തിരക്കഥ മുതൽ അഭിനയം വരെ എല്ലാം പരാജയം ആയിരുന്നു. പാട്ടുകൾ കുഴപ്പമില്ല എന്നത് മാത്രമാണ് ഗുണം.,0
തിരക്കഥ തിരക്കഥ മോശമായി എഴുതിയതിനാൽ ഒരു സ്വാധീനവും സൃഷ്ടിക്കുന്നതിൽ പരാജയപ്പെടുന്നു.,0
"ഒരു തൃപ്തിയും തരാതെ പോയ ത്രില്ലെർ ഫിലിം ആണ് നിഴൽ തിരക്കഥയിലെ പോരായ്മകൾ തന്നെ ആണ് ഇവിടെയും മുഴച്ചു നിൽക്കുന്നത് അതുകൂടാതെ അന്യവശ്യ വലിച്ചുനീട്ടൽ , ഡ്രാമാറ്റിക് ഡയലോഗ്,കഥയും ആയി ബന്ധമില്ലാതെ വന്ന് പോകുന്ന ചില കഥാപാത്രങ്ങൾ .... പ്രകടനത്തിൽ കുഞ്ചാക്കോ ബോബനും ആ പയ്യനും ആണ് നന്നയത് അത് പ്രധാന കഥാപാത്രം ആയ നയൻതാരയുടേത് വളരെ അസ്വാഭാവികത നിറഞ്ഞത് ആയിരുന്നു ... ടെക്നിക്കൽ സൈഡ് മികച്ച് നിന്നു തന്നെയാണ് സിനിമയുടെ ഗുണം പ്രത്യേകിച്ച് ഛായാഗ്രഹണം ആദ്യ സംവിധാനം ആയിട്ടുകൂടി അപ്പു ഭട്ടതിരി നന്നായി ചെയ്തിട്ടുണ്ട് പക്ഷെ തിരക്കഥ മോശമായത് ഇടക്ക്ക് കൈവിട്ടു പോയി മൊത്തത്തിൽ ത്രില്ലെർ ശൈലിയിൽ ഒരിക്കിട്ട് പാതിവഴിയെ ത്രില്ലിംഗ് അനുഭവം നഷ്ടപ്പെട്ട ചിത്രം",1
"ആവറേജ് അനുഭവമാണ് കോൾഡ് കേസ് എനിക്ക് സമ്മാനിച്ചത് . ഹോർറോർ , മർമ്മം , ഇൻവെസ്റ്റിഗേഷൻ ഇവയെ തരക്കേടില്ലാത്ത രീതിയിൽ ചെയ്ത് കൊണ്ട് പോയിട്ടുണ്ട് താനു ബാലക്ക് ന്റെ ആദ്യ സിനിമ എന്ന നിലയിൽ പ്രശംസഹർഹനീയമായ അത്യാവശ്യം നല്ല ക്വാളിറ്റി മേക്കിങ് അനിലേട്ടന് വേണ്ടി ഡബ് ചെയ്ത കലാകാരനും കയ്യടി അർഹിക്കുന്നു പെർഫെക്ട് ആയിരുന്നു. സ്റ്റാൻഡേർഡ് ടോപ് ബിജിഎം .പിന്നെയൊരു പോസിറ്റീവ് ആയി തോന്നിയത് ഇൻവെസ്റ്റിഗേഷൻ സിനിമകളിൽ അതികം പറഞ്ഞ് കേക്കാത്ത ക്രൈമിൽ ഡെന്റിസ്ട്രൈ യുടെ വലിയ ഇമ്പോര്ടൻസ് മനസിലാക്കാൻ പറ്റി. അമിത പ്രതീക്ഷയില്ലാതെ കണ്ടാൽ എല്ലാത്തരം പ്രേക്ഷകർക്കും എൻജോയ് ചെയ്യാൻ പറ്റുമെന്നാണ് എനിക്ക് തോന്നുന്നത്. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
വളരെ മോശം തിരക്കഥ സംവിധാനം കാസ്റ്റിംഗ്. എന്തിനോ വേണ്ടി എടുത്ത സിനിമ.,0
"സംവിധാനം എം. മണികണ്ഠന്റെ സംവിധാനം മികച്ചതാണ്, മാത്രമല്ല പ്രേക്ഷകരിൽ പ്രതിധ്വനിക്കുന്ന ഒരു യഥാർത്ഥ ഹൃദയസ്പർശിയായ സിനിമ സൃഷ്ടിക്കാൻ അദ്ദേഹത്തിന് കഴിഞ്ഞു.",1
ലിജോ ജോസ് പെല്ലിശ്ശേരിയുടെ മികച്ച സംവിധാനത്തിൽ ഇറങ്ങിയ ശാസ്ത്ര കല്പിത ഭയ ചടുലമായ ഒരു സിനിമ. പണ്ട് മലയോര മേഖലകളിൽ കേട്ടു പരിചയിച്ച ഭയാനകമായ കഥകളുടെ ഒരു ചലച്ചിത്ര ആവിഷ്കാരം. കുടുബപ്രേക്ഷകർക്കു കുടുംബമായി പോയി കണ്ടിരിക്കാൻ പറ്റുന്ന ഒരു തരത്തിൽ അല്ല ചിത്രത്തിലെ സംഭാഷണങ്ങൾ. നാടൻ തെറി പ്രയോഗങ്ങളും നാട്ടിൻ പുറത്തെ ഭാഷയും ഒക്കെ ആണ് സിനിമയിൽ ഉള്ളത്,1
"സൊണാറ്റ നന്നായി സംവിധാനം ചെയ്ത സിനിമയാണെങ്കിലും, വ്യക്തമായ ആഖ്യാനത്തിന്റെ അഭാവത്തിൽ ചില സമയങ്ങളിൽ മന്ദഗതിയിലാവുകയും വളയുകയും ചെയ്യും. പ്രതീകാത്മകതയും തീമുകളും അൽപ്പം ഭാരമുള്ളതായി അനുഭവപ്പെടും, ഇത് പ്രേക്ഷകർക്ക് അൽപ്പം കൃത്രിമത്വം അനുഭവപ്പെടുന്നു. എന്നിരുന്നാലും, അഭിനേതാക്കളുടെ ശക്തമായ പ്രകടനങ്ങൾ ഈ സിനിമയെ കഥാപാത്രങ്ങളാൽ നയിക്കപ്പെടുന്ന നാടകങ്ങളുടെ ആരാധകർക്ക് കാണാൻ യോഗ്യമാക്കുന്നു.",1
"ബാലയുടെ സംവിധാനം ശ്രദ്ധ കേന്ദ്രീകരിക്കാത്തതും വിയോജിപ്പുള്ളതുമാണെന്ന് തോന്നുന്നു, അദ്ദേഹത്തിന്റെ അഭിനേതാക്കളിലെ മികച്ച പ്രകടനം പുറത്തെടുക്കുന്നതിനോ കഥയെ ഉയർത്തുന്നതിനോ പരാജയപ്പെട്ടു",0
"മഹേഷ് മഞ്ജരേക്കറുടെ സംവിധാനം അദ്ദേഹത്തിന്റെ സാധാരണ നിലവാരം പുലർത്തുന്നില്ല, കൂടാതെ തിരക്കഥ മോശമായി എഴുതിയിരിക്കുന്നു. വളരെ നല്ല കാസ്റ്റിംഗ് ആയിരുന്നു ഈ സിനിമയിൽ.",0
കെട്ടുറപ്പ് ഇല്ലാത്ത തിരക്കഥ. ഇതൊക്കെ കാണുമ്പോൾ അണ് പണ്ടത്തെ ദേവാസുരം ഒക്കെ ഏത്ലെവൽ ആയിരുന്നു ന് മനസ്സിലാകുന്നത്. ഒട്ടും എൻഗേജ്ഡ് ആയില്ല. ഒരു വിധത്തിൽ കണ്ട് തീർത്തു. എന്നാലും വില്ലനും ഹീറോയും എന്തിനാണ് അടികൂടുന്നത് എന്ന് എനിക്ക് ഇപ്പോഴും കിട്ടിയില്ല.,0
"നായകന്റെ മികച്ച പ്രകടനങ്ങൾ, ഹോവാർഡ് ഷോറിന്റെ വിചിത്രമായ സംഗീത സ്കോർ, സംവിധാനം താൻ സംവിധാനം ചെയ്യാൻ കഴിയുമെന്ന് ഇവിടെ കാണിക്കുന്ന ടാർസെം എന്നിവയ്ക്ക് പുറമെ സിനിമ മൊത്തത്തിൽ മികച്ചതാണ്.",1
"ക്രിസ്റ്റഫർ നോളൻ സംവിധാനം ചെയ്ത ഈ സയൻസ്ഫിക്ഷൻ ആക്ഷൻ ത്രില്ലർ മനസ്സിനെ കുലുക്കുന്ന ഒരു മാസ്റ്റർപീസ് ആണ്. ഒരാളുടെ ഉപബോധമനസ്സിൽ ഒരു ആശയം വിതയ്ക്കാൻ വാടകയ്ക്കെടുക്കുന്ന ഒരു വിദഗ്ദ്ധനായ കള്ളന്റെ കഥയാണ് സിനിമ പറയുന്നത്. ഛായാഗ്രഹണം അതിശയിപ്പിക്കുന്നതാണ്, ആക്ഷൻ സീക്വൻസുകൾ ഗംഭീരമാണ്. ലിയനാർഡോ ഡികാപ്രിയോ, എലൻ പേജ്, ജോസഫ് ഗോർഡൻലെവിറ്റ് എന്നിവരുടെ കാസ്റ്റിംഗ് മികച്ചതാണ്. കഥ ആകർഷകമാണ്, നോളന്റെ സംവിധാനം മികച്ചതാണ്. തിരക്കഥ സങ്കീർണ്ണമാണ്, കൂടാതെ സിനിമ മനസ്സിനെ ത്രസിപ്പിക്കുന്ന ഒരു ത്രിൽ റൈഡാണ്.",1
"പൊരുത്തക്കേടുകളും പ്ലോട്ട് ഹോളുകളും കൊണ്ട് നിറഞ്ഞതാണ് തിരക്കഥ, സിനിമയുടെ വിവിധ സംഘട്ടനങ്ങൾക്ക് തൃപ്തികരമായ ഒരു നിഗമനമോ പരിഹാരമോ നൽകുന്നതിൽ പരാജയപ്പെടുന്നു.സഹതാരങ്ങളും ഒരുപോലെ മോശമാണ്. മോശമായി നിർമ്മിച്ച ഒരു സിനിമയാണ്.",0
"സംവിധാനം നന്നായിരുന്നു, പക്ഷേ അഭിനയം അൽപ്പം നിർബന്ധമായി തോന്നി.",1
"കഥാതന്തു മലയാള സിനിമയിലും, ലോകസിനിമയിലും കണ്ടു പരിചയിച്ചതാണെങ്കിൽ കൂടിയും, മികച്ച പശ്ചാത്തല സംഗീതത്തിലൂടെയും ക്യാമറ ഫ്രെയിമുകളിലൂടേയും പുതുമ തോന്നിച്ച ചിത്രം.",1
"ശോഭന! അവരുടെ സാരികൾ! സുരേഷ് ഗോപി, കല്യാണി, ദുൽക്കർ, ലളിതയമ്മ എല്ലാവരും ചേർന്ന് മെനഞ്ഞെടുത്ത ഒരു പട്ടുസാരി പോലെയിരുന്നു ഈ സിനിമ. പക്ഷേ, ആ സാരിയും ശോഭന എടുത്ത് ഉടുത്തുകളഞ്ഞു. ശോഭന സ്ക്രീനിൽ വന്നപ്പോഴെല്ലാം ഞാൻ അവരെത്തന്നെ നോക്കിയിരിക്കയായിരുന്നു! ഏച്ചു കെട്ടലില്ലാതെ ബന്ധങ്ങൾ ആവിഷ്കരിക്കുന്നതിൽ തിരക്കഥാകൃത്തായ സംവിധായകനും വിജയിച്ചു. ഫീൽ ഗുഡെന്നൊക്കെ പറഞ്ഞാല് ദേ ദിതാണ്!",1
"മിർസ്യ ദൃശ്യപരമായി അതിശയിപ്പിക്കുന്ന ഒരു ചിത്രമാണെങ്കിലും, ചില സമയങ്ങളിൽ അത് അമിതമായി ആഹ്ലാദിക്കുന്നതായി തോന്നാം, ചലച്ചിത്ര പ്രവർത്തകർ പദാർത്ഥത്തേക്കാൾ ശൈലിക്ക് മുൻഗണന നൽകുന്നു. കൂടാതെ, ചില കഥാപാത്രങ്ങൾക്ക് അവികസിതമായി തോന്നാം, കൂടാതെ സിനിമയുടെ വേഗത അസമമായിരിക്കാം, ചില രംഗങ്ങൾ തിരക്കുള്ളതായി അനുഭവപ്പെടുമ്പോൾ മറ്റുള്ളവയ്ക്ക് അമിത ദൈർഘ്യം അനുഭവപ്പെടുന്നു. മൊത്തത്തിൽ, മിർസ്യ ഒരു നല്ല സിനിമയാണെങ്കിലും, അതിന്റെ പോരായ്മകളില്ല.",1
അനുരാഗ് ബസുവിന്റെ ബർഫി! ഒരു സംവിധായകനെന്ന നിലയിൽ അദ്ദേഹത്തിന്റെ അസാധാരണമായ കഴിവുകൾ പ്രകടിപ്പിക്കുന്ന ഒരു സിനിമാറ്റിക് മാസ്റ്റർപീസ് ആണ്.,1
"സെൻട്രൽ ഡോ ബ്രസീൽ സെൻട്രൽ സ്റ്റേഷൻ, 1998 പോലെയുള്ള സിനിമകൾ എനിക്ക് ഇഷ്ടമായത് കൊണ്ട് തന്നെ ചോപ്പ് ഷോപ്പ് എനിക്ക് ശരിക്കും ഇഷ്ടമാണ്. ഷുഗർ കോട്ടിംഗ് ഇല്ല, അതോടൊപ്പം കഥാഗതി വളരെ ഗംഭീരമായും സൂക്ഷ്മമായും വികസിക്കുന്നു. ഈ സിനിമ ശരിക്കും ഒരു നാടകീയതയ്ക്ക് പകരം ഒരു ഡോക്യുമെന്ററി പോലെ തോന്നുന്ന ഒരു മികച്ച ജീവിത രചനയാണ്, അത് വളരെ മികച്ച കാര്യമാണ്. ബി ജി എം നന്നായിരിക്കുന്നു. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
"സംഗീതം, പശ്ചാത്തല സംഗീതം, മികച്ചതാണ്. സംവിധാനം, അഭിനയം നല്ലതാണ്.",1
"സംവിധാനം പൂർണ്ണമായും കുഴപ്പത്തിലായിരുന്നു, അഭിനേതാക്കളും ഒരുപോലെ നഷ്ടപ്പെട്ടതായി തോന്നി. അവർ എന്താണ് ചെയ്യുന്നതെന്ന് ആരും അറിയാത്തതുപോലെ, വേദനാജനകവും വിയോജിപ്പുള്ളതുമായ ഒരു സിനിമ.",0
"എനിക്ക് ഈ സിനിമയെക്കുറിച്ച് വലിയ പ്രതീക്ഷയുണ്ടായിരുന്നു, പക്ഷേ നിർഭാഗ്യവശാൽ സംവിധാനം ശരാശരി മാത്രമായിരുന്നു. സിനിമ ഇഴഞ്ഞുനീങ്ങുന്നത് പോലെ തോന്നി, പാതിവഴിയിൽ എനിക്ക് താൽപ്പര്യം നഷ്ടപ്പെട്ടതായി തോന്നി. നിങ്ങളുടെ പണം ലാഭിച്ച് മറ്റൊരിടത്തേക്ക് പോകുക",1
"എന്തൊരു ഭീകരമായ സിനിമ. ഈ സിനിമ ക്രമരഹിതമായിരുന്നു, പിന്തുടരാൻ വളരെ ബുദ്ധിമുട്ടായിരുന്നു. അത് പിന്തുടരാൻ വളരെ പ്രയാസമുള്ളതും ആശയക്കുഴപ്പമുണ്ടാക്കുന്നതുമായിരുന്നു. അത് കണ്ടിരുന്ന സമയം മുഴുവൻ ഞാൻ ആഗ്രഹിച്ചിരുന്നു അത് അവസാനിക്കട്ടെ എന്ന്!!എന്റെ ജീവിതത്തിലെ 2 മണിക്കൂർ എനിക്ക് ഒരിക്കലും തിരിച്ചുകിട്ടാത്തത് പോലെ തോന്നി. നിങ്ങളുടെ പണം ലാഭിക്കുക, ഈ സിനിമ വാടകയ്ക്കെടുക്കരുത്. എന്തുകൊണ്ടാണ് സാറ മിഷേൽ ഗെല്ലർ സിനിമയിൽ കഷ്ടിച്ച് അഭിനയിച്ചതെന്ന് ഞാൻ ഇപ്പോൾ കാണുന്നു. ആദ്യ സിനിമ മികച്ചതായിരുന്നു, പക്ഷേ ഇത് വെറുതെയായി. ഞാൻ ഒരിക്കലും ഈ സിനിമ ആർക്കും ശുപാർശ ചെയ്യില്ല. നിങ്ങളുടെ പണം ലാഭിച്ച് ട്രെയിലർ കാണുക, കാരണം ഈ സിനിമയിൽ കാണേണ്ട ഒരേയൊരു കാര്യമാണിത്. ഈ സിനിമയ്ക്കും യഥാർത്ഥ കഥ ഇല്ലായിരുന്നു. ഞാൻ എന്താണ് കണ്ടതെന്ന് ഞാൻ ഇപ്പോഴും അത്ഭുതപ്പെടുന്നു.",0
ചില വൃത്തികെട്ട സംഭാഷണങ്ങളും മോശമായി വികസിപ്പിച്ച കഥാപാത്രങ്ങളും ഉള്ള തിരക്കഥയും പ്രശ്നകരമാണ്. വളരെ നല്ല കാസ്റ്റിംഗ് ആയിരുന്നു ഈ സിനിമയിൽ.,0
"മൊത്തത്തിൽ, ബിമൽ റോയിയുടെ നിരാശാജനകമായ ഒരു സിനിമയാണ് ബന്ദിനി, അത് കാണേണ്ട കാര്യമില്ല.എഡിറ്റിങ്ങിലെ അപാകതകൾ ചിത്രത്തിലൂടെ നീളം ഉണ്ട്.",0
പഴ്സനാലി എനിക്ക് ഇഷ്ടപ്പെട്ടില്ല ഐ റിപീറ് പഴ്സനാലി .എക്ധോകെയോ ഒരു കൊറവ് ഉണ്ട് പടത്തിന് .. എത്രയോ നന്നാക്കാം ആയിരുന്നു. സ്റ്റോറി ആണ് പ്രശ്നം പടം അനുഭവിക്കാൻ ആയില്ല..നിങൾ പറഞ്ഞത് കറക്റ്റ് ഭാസി പിള്ളൈ എന്ന ചരക്റ്റർ മാത്രം കട്ടക് എക്സ്പ്ലോർ ആയി വേറെ എല്ലാം അത്രക് നന്നായി തോന്നിയില്ല ..ഫ് ഡി കണ്ടതാണ്,0
"വളരെ മികച്ച സംവിധാനം കാഴ്ചവെച്ച മലയാള സിനിമ, മികച്ച ചായാഗ്രഹണം എന്നാലും ഭയങ്കര മോശം ബാക്ക്ഗ്രൗണ്ട് മ്യൂസിക് ആയിരുന്നു.",1
വളരെ നല്ല ഒരു സിനിമ. മികച്ച സംവിധാനം.പശ്ചാത്തല സംഗീതവും എടുത്ത് പറയേണ്ട ഒന്നാണ്.,1
ക്ലിഷകൾ പരമാവിധം ഒഴിവാക്കിയാണ് സിനിമ ചെയ്തത്. അവസാനത്തെ ട്വിസ്റ്റും ക്ലൈമാക്സ് ഒകെ ഫീലിംഗ് ആയിരുന്നു. എന്നിരുന്നാലും ഒരു തവണ കാണാൻ കഴിയും,1
വേറിട്ട വഴിയിലൂടെ സഞ്ചരിച്ച ചലച്ചിത്രം. വ്യത്യസ്ത തലങ്ങളിൽ സമീപിക്കാവുന്ന പ്രമേയവും അന്ത്യവും ........ ഡയറക്ടർ ന് അഭിനന്ദനങ്ങൾ,1
എ ഡീസെന്റ് ത്രില്ലെർ സ്ക്രിപ്റ്റ്നു ഇന്റർസിറ്റി കുറവായി തോന്നി. പ്രത്യേകിച്ച് വില്ലന്റെഖോസ്റ് ചരക്റ്റർ . മഞ്ചു വാര്യരുടെ മുന്കാല ചിത്രങ്ങൾ പോലെ അച്ചടി ഭാഷ ഇല്ലാതിരുന്നത് വളരേ നന്നായി തോന്നി. കണ്ടിരിക്കാം,1
നല്ലൊരു ചിത്രം തന്നെയാണ്. എന്നാൽ പലപ്പോഴും ലാഗ് അനുഭവപ്പെട്ടു. ജോജു ജോർജ് അസാമാന്യ പ്രകടനം കാഴ്ച വച്ചുവെങ്കിലും തിരക്കഥയിൽ കുറച്ചുകൂടെ മികവ് പുലർത്താമെന്ന് തോന്നി.,1
കഥ വളരെ മോശമായി എഴുതിയതിനാൽ കഴിവുള്ള അഭിനേതാക്കൾക്ക് പോലും അത് സംരക്ഷിക്കാൻ കഴിഞ്ഞില്ല. ഈ സിനിമ ഞാൻ പൂർണ്ണമായും അധഃപതിച്ചു.,0
മോഹൻലാലിന്റെ മറ്റൊരു ഫ്ലോപ്പ് ചിത്രം. എന്തുകൊണ്ടാണ് എല്ലാ പെൺകുട്ടികളും മോഹൻലാലിന്റെ ഇത്രയും അസുഖകരമായ രൂപവുമായി പ്രണയത്തിലാകുന്നത് എന്ന് എനിക്ക് മനസ്സിലാകുന്നില്ല. കഥയും എല്ലാം കാലഹരണപ്പെട്ട മറ്റൊരു കാര്യമാണ്.,0
ദിലീപന്റെ സാധരണ ഉള്ള തമാശകളും ചെറിയ ഒരു കഥാ തന്തുവും ഉളള സിനിമ. മലയാളികൾ അല്ലാത്ത അഭിനേതാക്കളുടെ സംഭാഷണ ശകലങ്ങൾ കുറച്ചു മടുപ്പു ഉളവാകുന്നുണ്ട്. സിനിമയുടെ അവസാനം ഉളള ഗ്രാഫിക്സ് അത്ര മികച്ചതായിരുന്നില്ല..,1
"പരന്ന സംഭാഷണങ്ങളും മോശമായി നിർവ്വഹിച്ച രംഗങ്ങളും കൊണ്ട് തിരക്കഥ മോശമായി എഴുതിയിരിക്കുന്നു, ഒരു സ്വാധീനവും സൃഷ്ടിക്കുന്നതിൽ പരാജയപ്പെടുന്നു.",0
"ശരിക്കും മഹത്തായ എന്തെങ്കിലും സൃഷ്ടിക്കാനുള്ള അവസരം നഷ്ടമായതായി സിനിമ അനുഭവപ്പെടുന്നു.തിരക്കഥ ദുർബലമാണ്, സംഭാഷണങ്ങൾ ചിലപ്പോഴൊക്കെ ചീഞ്ഞതും ഭയാനകവുമാണ്.",0
"ചട്ടിയിൽ ചോറും എപ്പോഴും മീൻ കറിയും ഉണ്ടാക്കുന്ന ഒരു സമൂഹം, ഒരു കൂട്ടം നല്ല കഥാപാത്രങ്ങൾ . ഷമ്മി എന്ന കഥാപാത്രം നമ്മുടെ വീടുകളിലും ഒളിഞ്ഞു കിടക്കുന്നു. തിരക്കഥയുടെ കെട്ടുറപ്പും, കഥാപാത്രങ്ങളുടെ മിതമായ അഭിനയവും സിനിമയെ എന്നും ഓർക്കപ്പെടുന്നതാകുന്നു.",1
"കഥാ പാത്രങ്ങളുടെ തെരഞ്ഞെടുപ്പ്, സംവിധാനം, അഭിനയം, ചായാഗ്രഹണം മികച്ചതാണ്",1
